Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Subject	Behavior	Behavioral category	Behavior type	Time	Media file name	Image index	Image file path		Dom Foraging latency
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	STOP	3106.012	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Chases female	Aggressive	POINT	3108.259	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Chases female	Aggressive	POINT	3125.816	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Flee	Other	POINT	3126.014	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	START	3135.75	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3143.309	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Chases female	Aggressive	POINT	3145.059	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Chases female	Aggressive	POINT	3148.809	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3157.309	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3163.806	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	STOP	3173.713	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Flee	Other	POINT	3181.056	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Chases female	Aggressive	POINT	3181.124	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	START	3195.902	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3222.309	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3235.809	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	STOP	3243.846	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Chases female	Aggressive	POINT	3248.658	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Flee	Other	POINT	3260.806	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Chases female	Aggressive	POINT	3266.059	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	START	3268.412	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Chases female	Aggressive	POINT	3269.056	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3306.809	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3310.437	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3365.979	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3368.729	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Subordinate	Bite female	Reproductive	POINT	3387.729	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Chases female	Aggressive	POINT	3459.912	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
D11_A2B	1/22/2024 17:04		2565.563	Media file(s)	player #1:C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX010532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX020532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX030532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX040532.MP4;C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	707.710;707.710;707.710;707.710;707.710	59.940;59.940;59.940;59.940;59.940	Dominant	Foraging	Other	STOP	3459.912	C:/Users/mhack/Dropbox (Medgar Evers College)/Dyad/230418_Dyad11/Blue/A2B/Videos/GX050532.MP4	NA	NA		
