Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
2938.199	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2952.021	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2958.769	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2999.983	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3012.953	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3061.201	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3072.953	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3084.382	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
3085.194	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
3090.448	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
3107.952	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
3151.221	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3160.703	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3179.512	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3204.971	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3229.594	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
3334.345	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
3345.757	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
